$GNRMC,075817.000,A,3038.47380,N,10401.56666,E,32.66,139.35,130121,,,A,V*3B
$GNRMC,075818.000,A,3038.46699,N,10401.57349,E,32.21,138.96,130121,,,A,V*3A
$GNRMC,075819.000,A,3038.46015,N,10401.58043,E,32.95,139.10,130121,,,A,V*3F
$GNRMC,075820.000,A,3038.45309,N,10401.5
$GNRMC,075821.000,A,3038.44581,N,10401.59481,E,35.19,139.00,130121,,,A,V*37
$GNRMC,075823.000,A,3038.43064,N,10401.61012,E,37.20,139.30,130121,,,A,V*32
$GNRMC,075824.000,A,3038.42273,N,10401.61801,E,38.09,139.28,130121,,,A,V*37
$GNRMC,075825.000,A,3038.41482,N,10401.62592,E,37.51,138.98,130121,,,A,V*31
$GNRMC,075826.000,A,3038.40693,N,10401.63386,E,37.74,138.91,130121,,,A,V*3D
$GNRMC,075827.000,A,3038.39892,N,10401.64182,E,38.16,139.78,130121,,,A,V*31
$GNRMC,075828.000,A,3038.39086,N,10401.64969,E,37.52,140.02,130121,,,A,V*32
$GNRMC,075829.000,A,3038.38301,N,10401.65
$GNRMC,075831.000,A,3038.36790,N,10401.67200,E,35.14,139.49,130121,,,A,V*33
$GNRMC,075832.000,A,3038.36051,N,10401.67935,E,34.80,138.99,130121,,,A,V*37
$GNRMC,075833.000,A,3038.35303,N,10401.68689,E,36.23,138.86,130121,,,A,V*33
$GNRMC,075834.000,A,3038.34530,N,10401.69472,E,37.55,138.88,130121,,,A,V*3A
$GNRMC,075835.000,A,3038.33747,N,10401.70248,E,36.73,139.32,130121,,,A,V*3C
$GNRMC,075836.000,A,3038.32976,N,10401.70997,E,35.71,140.29,130121,,,A,V*3E
$GNRMC,075837.000,A,3038.32223,N,10401.71723,E,34.81,139.92,130121,,,A,V*34
$GNRMC,075838.000,A,3038.31494,N,10401.72437,E,33.95,139.47,130121,,,A,V*3D
$GNRMC,075839.000,A,3038.30768,N,10401.73159,E,34.71,139.24,13012
$GNRMC,075841.000,A,3038.29257,N,10401.74658,E,36.61,138.88,130121,,,A,V*32
$GNRMC,075842.000,A,3038.28486,N,10401.75433,E,37.06,138.82,130121,,,A,V*3E
$GNRMC,075843.000,A,3038.27711,N,10401.76213,E,36.85,139.19,130121,,,A,V*33
$GNRMC,075844.000,A,3038.26941,N,10401.76976,E,36.12,139.52,130121,,,A,V*37
$GNRMC,075845.000,A,3038.26189,N,10401.77720,E,35.05,139.47,130121,,,A,V*37
$GNRMC,075846.000,A,3038.25449,N,10401.78452,E,34.87,139.52,130121,,,A,V*38
$GNRMC,075847.000,A,3038.24697,N,10401.79197,E,36.21,139.36,130121,,,A,V*38
$GNRMC,075848.000,A,3038.23936,N,10401.79957,E,36.20,139.08,130121,,,A,V*3C
$GNRMC,075849.000,A,3038.23190,N,10401.80709,E,35.12,138.88
$GNRMC,075850.000,A
$GNRMC,075852.000,A,3038.21062,N,10401.82816,E,31.95,140.55,130121,,,A,V*32
$GNRMC,075853.000,A,3038.20386,N,10401.83466,E,31.09,140.10,130121,,,A,V*35
$GNRMC,075854.000,A,3038.19729,N,10401.84116,E,30.76,139.38,130121,,,A,V*31
$GNRMC,075855.000,A,3038.19072,N,10401.84769,E,31.30,139.38,130121,,,A,V*34
$GNRMC,075856.000,A,3038.18393,N,10401.85424,E,32.36,140.40,130121,,,A,V*35
$GNRMC,075857.000,A,3038.17688,N,10401.86098,E,33.32,140.38,130121,,,A,V*3E
$GNRMC,075858.000,A,3038.16971,N,10401.86780,E,33.52,140.74,
$GNRMC,075900.000,A,3038.15512,N,10401.88101,E,33.09,143.00,130121,,,A,V*30
$GNRMC,075901.000,A,3038.14793,N,10401.88740,E,32.08,142.37,130121,,,A,V*3D
$GNRMC,075902.000,A,3038.14104,N,10401.89372,E,31.07,141.25,130121,,,A,V*3E
$GNRMC,075903.000,A,3038.13436,N,10401.89988,E,30.20,141.58,130121,,,A,V*3D
$GNRMC,075904.000,A,3038.12777,N,10401.90587,E,29.97,142.14,130121,,,A,V*39
$GNRMC,075905.000,A,3038.12112,N,10401.91192,E,30.76,141.64,130121,,,A,V*3F
$GNRMC,075906.000,A,3038.11430,N,10401.91817,E,31.68,141.62,130121,,,A,V*36
$GNRMC,075908.000,A,3038.10048,N,10401.93079,E,31.21,141.70,130121,,,A,V*3E
$GNRMC,075909.000,A,3038.09366,N,10401.93707,E,31.19,141.64,130121,,,A,V*38
$GNRMC,075910.000,A,3038.08672,N,10401.94343,E,32.28,141.68,130121,,,A,V*3F
